0.jpg	[{"transcription": "up", "points": [[654, 654], [699, 654], [699, 698], [654, 698]]}, {"transcription": "down", "points": [[649, 720], [694, 720], [694, 764], [649, 764]]}, {"transcription": "up", "points": [[235, 898], [276, 898], [276, 937], [235, 937]]}, {"transcription": "down", "points": [[234, 957], [276, 957], [276, 999], [234, 999]]}, {"transcription": "CH", "points": [[236, 859], [272, 859], [272, 896], [236, 896]]}, {"transcription": "1", "points": [[613, 353], [668, 353], [668, 432], [613, 432]]}, {"transcription": "5", "points": [[699, 350], [761, 350], [761, 430], [699, 430]]}, {"transcription": "up", "points": [[610, 442], [667, 442], [667, 511], [610, 511]]}, {"transcription": "down", "points": [[698, 440], [755, 440], [755, 512], [698, 512]]}]
109.jpg	[{"transcription": "switch", "points": [[887, 209], [926, 209], [926, 273], [887, 273]]}, {"transcription": "text_open", "points": [[979, 339], [1037, 339], [1037, 399], [979, 399]]}, {"transcription": "text_alarm", "points": [[882, 339], [939, 339], [939, 397], [882, 397]]}, {"transcription": "text_close", "points": [[1076, 339], [1132, 339], [1132, 396], [1076, 396]]}, {"transcription": "5", "points": [[985, 454], [1035, 454], [1035, 508], [985, 508]]}, {"transcription": "text_nostop", "points": [[983, 517], [1040, 517], [1040, 569], [983, 569]]}, {"transcription": "3", "points": [[988, 578], [1043, 578], [1043, 634], [988, 634]]}, {"transcription": "text_nostop", "points": [[987, 642], [1048, 642], [1048, 699], [987, 699]]}, {"transcription": "1", "points": [[990, 706], [1048, 706], [1048, 761], [990, 761]]}, {"transcription": "unknown", "points": [[1481, 345], [1537, 345], [1537, 402], [1481, 402]]}, {"transcription": "switch", "points": [[1633, 237], [1672, 237], [1672, 301], [1633, 301]]}, {"transcription": "unknown", "points": [[1561, 348], [1617, 348], [1617, 405], [1561, 405]]}, {"transcription": "unknown", "points": [[1638, 351], [1694, 351], [1694, 408], [1638, 408]]}, {"transcription": "unknown", "points": [[1566, 449], [1622, 449], [1622, 506], [1566, 506]]}, {"transcription": "unknown", "points": [[1571, 506], [1627, 506], [1627, 563], [1571, 563]]}, {"transcription": "unknown", "points": [[1574, 566], [1630, 566], [1630, 623], [1574, 623]]}, {"transcription": "unknown", "points": [[1578, 622], [1634, 622], [1634, 680], [1578, 680]]}, {"transcription": "unknown", "points": [[1583, 680], [1639, 680], [1639, 738], [1583, 738]]}]
111.jpg	[{"transcription": "text_open", "points": [[294, 431], [492, 431], [492, 604], [294, 604]]}, {"transcription": "text_alarm", "points": [[312, 647], [500, 647], [500, 792], [312, 792]]}, {"transcription": "text_stop", "points": [[759, 653], [951, 653], [951, 841], [759, 841]]}, {"transcription": "empty", "points": [[769, 437], [971, 437], [971, 629], [769, 629]]}, {"transcription": "keyhole", "points": [[798, 231], [941, 231], [941, 376], [798, 376]]}, {"transcription": "1", "points": [[516, 186], [745, 186], [745, 398], [516, 398]]}, {"transcription": "keyhole", "points": [[538, 826], [720, 826], [720, 970], [538, 970]]}]
112.jpg	[{"transcription": "led", "points": [[338, 389], [566, 389], [566, 746], [338, 746]]}, {"transcription": "up", "points": [[414, 1028], [491, 1028], [491, 1102], [414, 1102]]}]
113.jpg	[{"transcription": "keyhole", "points": [[252, 261], [278, 261], [278, 296], [252, 296]]}, {"transcription": "keyhole", "points": [[326, 238], [350, 238], [350, 272], [326, 272]]}, {"transcription": "keyhole", "points": [[327, 279], [348, 279], [348, 309], [327, 309]]}, {"transcription": "1", "points": [[252, 304], [279, 304], [279, 339], [252, 339]]}, {"transcription": "G", "points": [[319, 317], [349, 317], [349, 350], [319, 350]]}, {"transcription": "B", "points": [[254, 346], [279, 346], [279, 382], [254, 382]]}, {"transcription": "close", "points": [[255, 399], [281, 399], [281, 431], [255, 431]]}, {"transcription": "open", "points": [[321, 369], [344, 369], [344, 399], [321, 399]]}, {"transcription": "blur", "points": [[289, 420], [311, 420], [311, 449], [289, 449]]}]
114.jpg	[{"transcription": "keyhole", "points": [[880, 1514], [1099, 1514], [1099, 1671], [880, 1671]]}, {"transcription": "alarm", "points": [[871, 1321], [1118, 1321], [1118, 1493], [871, 1493]]}, {"transcription": "open", "points": [[602, 1321], [852, 1321], [852, 1489], [602, 1489]]}, {"transcription": "close", "points": [[1143, 1311], [1383, 1311], [1383, 1493], [1143, 1493]]}, {"transcription": "B", "points": [[1155, 1068], [1390, 1068], [1390, 1246], [1155, 1246]]}, {"transcription": "G", "points": [[1152, 861], [1399, 861], [1399, 1046], [1152, 1046]]}, {"transcription": "s", "points": [[1415, 859], [1659, 859], [1659, 1049], [1415, 1049]]}, {"transcription": "1", "points": [[1161, 639], [1411, 639], [1411, 836], [1161, 836]]}, {"transcription": "2", "points": [[1168, 411], [1421, 411], [1421, 611], [1168, 611]]}, {"transcription": "CH", "points": [[308, 668], [536, 668], [536, 846], [308, 846]]}]
115.jpg	[{"transcription": "57", "points": [[346, 158], [382, 158], [382, 199], [346, 199]]}, {"transcription": "55", "points": [[32, 189], [77, 189], [77, 233], [32, 233]]}, {"transcription": "54", "points": [[410, 204], [446, 204], [446, 240], [410, 240]]}, {"transcription": "53", "points": [[341, 212], [378, 212], [378, 250], [341, 250]]}, {"transcription": "52", "points": [[271, 221], [309, 221], [309, 259], [271, 259]]}, {"transcription": "51", "points": [[197, 230], [237, 230], [237, 267], [197, 267]]}, {"transcription": "50", "points": [[124, 239], [164, 239], [164, 278], [124, 278]]}, {"transcription": "49", "points": [[46, 247], [89, 247], [89, 286], [46, 286]]}, {"transcription": "48", "points": [[403, 253], [437, 253], [437, 287], [403, 287]]}, {"transcription": "47", "points": [[337, 262], [374, 262], [374, 298], [337, 298]]}, {"transcription": "46", "points": [[271, 272], [307, 272], [307, 304], [271, 304]]}, {"transcription": "45", "points": [[204, 280], [239, 280], [239, 314], [204, 314]]}, {"transcription": "44", "points": [[133, 289], [171, 289], [171, 324], [133, 324]]}, {"transcription": "43", "points": [[58, 298], [100, 298], [100, 333], [58, 333]]}, {"transcription": "42", "points": [[397, 298], [432, 298], [432, 330], [397, 330]]}, {"transcription": "41", "points": [[336, 308], [370, 308], [370, 338], [336, 338]]}, {"transcription": "40", "points": [[272, 317], [306, 317], [306, 348], [272, 348]]}, {"transcription": "39", "points": [[207, 325], [243, 325], [243, 356], [207, 356]]}, {"transcription": "38", "points": [[138, 335], [175, 335], [175, 367], [138, 367]]}, {"transcription": "37", "points": [[68, 343], [110, 343], [110, 376], [68, 376]]}, {"transcription": "36", "points": [[394, 340], [425, 340], [425, 369], [394, 369]]}, {"transcription": "35", "points": [[333, 350], [365, 350], [365, 377], [333, 377]]}, {"transcription": "34", "points": [[210, 368], [243, 368], [243, 395], [210, 395]]}, {"transcription": "1", "points": [[78, 384], [116, 384], [116, 417], [78, 417]]}, {"transcription": "close", "points": [[91, 438], [126, 438], [126, 466], [91, 466]]}, {"transcription": "alarm", "points": [[388, 388], [420, 388], [420, 416], [388, 416]]}]
117.jpg	[{"transcription": "9", "points": [[624, 488], [675, 488], [675, 541], [624, 541]]}, {"transcription": "10", "points": [[501, 493], [549, 493], [549, 542], [501, 542]]}, {"transcription": "8", "points": [[500, 582], [550, 582], [550, 636], [500, 636]]}, {"transcription": "7", "points": [[625, 580], [676, 580], [676, 633], [625, 633]]}, {"transcription": "6", "points": [[498, 671], [548, 671], [548, 723], [498, 723]]}, {"transcription": "5", "points": [[627, 673], [674, 673], [674, 723], [627, 723]]}, {"transcription": "4", "points": [[498, 756], [550, 756], [550, 811], [498, 811]]}, {"transcription": "2", "points": [[493, 846], [548, 846], [548, 900], [493, 900]]}, {"transcription": "indicator", "points": [[506, 316], [553, 316], [553, 365], [506, 365]]}, {"transcription": "empty", "points": [[498, 400], [554, 400], [554, 457], [498, 457]]}, {"transcription": "empty", "points": [[628, 302], [681, 302], [681, 359], [628, 359]]}, {"transcription": "G", "points": [[620, 760], [674, 760], [674, 816], [620, 816]]}, {"transcription": "empty", "points": [[620, 852], [674, 852], [674, 908], [620, 908]]}, {"transcription": "empty", "points": [[495, 931], [553, 931], [553, 990], [495, 990]]}, {"transcription": "indicator", "points": [[615, 393], [682, 393], [682, 453], [615, 453]]}, {"transcription": "switch", "points": [[486, 1152], [553, 1152], [553, 1225], [486, 1225]]}, {"transcription": "switch", "points": [[604, 1173], [671, 1173], [671, 1246], [604, 1246]]}]
120.jpg	[{"transcription": "36", "points": [[68, 77], [228, 77], [228, 172], [68, 172]]}, {"transcription": "36", "points": [[69, 179], [232, 179], [232, 273], [69, 273]]}, {"transcription": "28", "points": [[72, 279], [229, 279], [229, 375], [72, 375]]}, {"transcription": "24", "points": [[70, 381], [231, 381], [231, 476], [70, 476]]}, {"transcription": "25", "points": [[249, 377], [411, 377], [411, 474], [249, 474]]}, {"transcription": "29", "points": [[249, 281], [407, 281], [407, 376], [249, 376]]}, {"transcription": "33", "points": [[249, 178], [407, 178], [407, 274], [249, 274]]}, {"transcription": "37", "points": [[248, 74], [407, 74], [407, 170], [248, 170]]}]
121.jpg	[{"transcription": "sL", "points": [[286, 85], [384, 85], [384, 172], [286, 172]]}, {"transcription": "PB", "points": [[295, 230], [385, 230], [385, 308], [295, 308]]}, {"transcription": "PA", "points": [[306, 355], [386, 355], [386, 424], [306, 424]]}]
122.jpg	[{"transcription": "50", "points": [[875, 203], [939, 203], [939, 275], [875, 275]]}, {"transcription": "49", "points": [[740, 203], [808, 203], [808, 273], [740, 273]]}, {"transcription": "48", "points": [[876, 289], [942, 289], [942, 359], [876, 359]]}, {"transcription": "47", "points": [[742, 291], [809, 291], [809, 362], [742, 362]]}, {"transcription": "46", "points": [[880, 376], [950, 376], [950, 451], [880, 451]]}, {"transcription": "45", "points": [[748, 379], [814, 379], [814, 452], [748, 452]]}, {"transcription": "43", "points": [[887, 467], [957, 467], [957, 543], [887, 543]]}, {"transcription": "42", "points": [[752, 472], [820, 472], [820, 545], [752, 545]]}, {"transcription": "41", "points": [[891, 558], [962, 558], [962, 634], [891, 634]]}, {"transcription": "40", "points": [[754, 567], [827, 567], [827, 639], [754, 639]]}, {"transcription": "39", "points": [[896, 650], [969, 650], [969, 731], [896, 731]]}, {"transcription": "38", "points": [[758, 660], [832, 660], [832, 740], [758, 740]]}]
125.jpg	[{"transcription": "alarm", "points": [[451, 148], [803, 148], [803, 558], [451, 558]]}, {"transcription": "-1", "points": [[13, 1], [270, 1], [270, 284], [13, 284]]}, {"transcription": "open", "points": [[438, 637], [699, 637], [699, 964], [438, 964]]}, {"transcription": "2", "points": [[76, 401], [287, 401], [287, 681], [76, 681]]}]
126.jpg	[{"transcription": "L1", "points": [[379, 54], [506, 54], [506, 181], [379, 181]]}, {"transcription": "P", "points": [[401, 204], [525, 204], [525, 315], [401, 315]]}, {"transcription": "open", "points": [[299, 413], [410, 413], [410, 507], [299, 507]]}]
127.jpg	[{"transcription": "led", "points": [[702, 386], [1071, 386], [1071, 1064], [702, 1064]]}, {"transcription": "up", "points": [[806, 1208], [979, 1208], [979, 1349], [806, 1349]]}, {"transcription": "down", "points": [[804, 1494], [980, 1494], [980, 1636], [804, 1636]]}]
132.jpg	[{"transcription": "9", "points": [[1043, 1], [1276, 1], [1276, 205], [1043, 205]]}, {"transcription": "8", "points": [[709, 1], [1004, 1], [1004, 224], [709, 224]]}, {"transcription": "7", "points": [[345, 9], [655, 9], [655, 258], [345, 258]]}, {"transcription": "0", "points": [[712, 254], [961, 254], [961, 452], [712, 452]]}, {"transcription": "-", "points": [[994, 224], [1267, 224], [1267, 420], [994, 420]]}, {"transcription": "s", "points": [[390, 285], [661, 285], [661, 479], [390, 479]]}, {"transcription": "close", "points": [[447, 540], [667, 540], [667, 687], [447, 687]]}, {"transcription": "open", "points": [[947, 493], [1178, 493], [1178, 650], [947, 650]]}, {"transcription": "alarm", "points": [[709, 520], [918, 520], [918, 671], [709, 671]]}]
133.jpg	[{"transcription": "10", "points": [[629, 50], [679, 50], [679, 103], [629, 103]]}, {"transcription": "9", "points": [[712, 147], [764, 147], [764, 200], [712, 200]]}, {"transcription": "8", "points": [[556, 157], [606, 157], [606, 210], [556, 210]]}, {"transcription": "7", "points": [[713, 217], [765, 217], [765, 271], [713, 271]]}, {"transcription": "6", "points": [[559, 225], [610, 225], [610, 277], [559, 277]]}, {"transcription": "5", "points": [[717, 287], [767, 287], [767, 338], [717, 338]]}, {"transcription": "4", "points": [[562, 293], [612, 293], [612, 343], [562, 343]]}, {"transcription": "3", "points": [[718, 356], [770, 356], [770, 406], [718, 406]]}, {"transcription": "2", "points": [[566, 356], [616, 356], [616, 408], [566, 408]]}, {"transcription": "M", "points": [[720, 423], [771, 423], [771, 471], [720, 471]]}, {"transcription": "G", "points": [[570, 427], [617, 427], [617, 474], [570, 474]]}, {"transcription": "D", "points": [[727, 520], [768, 520], [768, 563], [727, 563]]}, {"transcription": "U", "points": [[578, 521], [617, 521], [617, 564], [578, 564]]}, {"transcription": "text_open", "points": [[651, 521], [692, 521], [692, 565], [651, 565]]}, {"transcription": "NS", "points": [[654, 675], [702, 675], [702, 725], [654, 725]]}, {"transcription": "keyhole", "points": [[574, 707], [622, 707], [622, 757], [574, 757]]}, {"transcription": "keyhole", "points": [[741, 710], [789, 710], [789, 760], [741, 760]]}]
135.jpg	[{"transcription": "stop", "points": [[202, 201], [314, 201], [314, 251], [202, 251]]}, {"transcription": "T", "points": [[204, 247], [313, 247], [313, 294], [204, 294]]}, {"transcription": "4", "points": [[206, 290], [313, 290], [313, 334], [206, 334]]}, {"transcription": "3", "points": [[207, 332], [312, 332], [312, 380], [207, 380]]}, {"transcription": "2", "points": [[206, 375], [316, 375], [316, 421], [206, 421]]}, {"transcription": "1", "points": [[207, 417], [315, 417], [315, 466], [207, 466]]}, {"transcription": "E", "points": [[208, 460], [313, 460], [313, 503], [208, 503]]}, {"transcription": "K", "points": [[209, 498], [314, 498], [314, 547], [209, 547]]}, {"transcription": "alarm", "points": [[209, 540], [316, 540], [316, 586], [209, 586]]}]
136.jpg	[{"transcription": "3", "points": [[569, 1], [827, 1], [827, 178], [569, 178]]}, {"transcription": "2", "points": [[571, 248], [806, 248], [806, 407], [571, 407]]}, {"transcription": "close", "points": [[802, 565], [1006, 565], [1006, 694], [802, 694]]}, {"transcription": "open", "points": [[333, 578], [545, 578], [545, 711], [333, 711]]}, {"transcription": "alarm", "points": [[573, 726], [758, 726], [758, 842], [573, 842]]}]
137.jpg	[{"transcription": "up", "points": [[737, 790], [961, 790], [961, 968], [737, 968]]}, {"transcription": "down", "points": [[761, 1139], [968, 1139], [968, 1286], [761, 1286]]}]
138.jpg	[{"transcription": "alarm", "points": [[406, 83], [524, 83], [524, 168], [406, 168]]}, {"transcription": "6", "points": [[427, 262], [508, 262], [508, 343], [427, 343]]}, {"transcription": "5", "points": [[323, 286], [416, 286], [416, 358], [323, 358]]}, {"transcription": "4", "points": [[209, 302], [317, 302], [317, 391], [209, 391]]}, {"transcription": "3", "points": [[424, 405], [500, 405], [500, 481], [424, 481]]}, {"transcription": "2", "points": [[335, 428], [410, 428], [410, 508], [335, 508]]}, {"transcription": "s1", "points": [[207, 456], [322, 456], [322, 548], [207, 548]]}, {"transcription": "close", "points": [[403, 530], [497, 530], [497, 607], [403, 607]]}, {"transcription": "open", "points": [[223, 590], [335, 590], [335, 668], [223, 668]]}, {"transcription": "empty", "points": [[303, 95], [416, 95], [416, 188], [303, 188]]}]
140.jpg	[{"transcription": "call", "points": [[688, 65], [735, 65], [735, 109], [688, 109]]}, {"transcription": "close", "points": [[717, 160], [764, 160], [764, 203], [717, 203]]}, {"transcription": "open", "points": [[660, 160], [709, 160], [709, 202], [660, 202]]}, {"transcription": "25", "points": [[691, 277], [739, 277], [739, 317], [691, 317]]}, {"transcription": "24", "points": [[691, 322], [738, 322], [738, 364], [691, 364]]}, {"transcription": "23", "points": [[693, 368], [739, 368], [739, 409], [693, 409]]}, {"transcription": "22", "points": [[694, 415], [740, 415], [740, 454], [694, 454]]}, {"transcription": "21", "points": [[694, 459], [740, 459], [740, 501], [694, 501]]}, {"transcription": "20", "points": [[695, 503], [742, 503], [742, 550], [695, 550]]}, {"transcription": "19", "points": [[696, 551], [742, 551], [742, 593], [696, 593]]}, {"transcription": "18", "points": [[696, 596], [744, 596], [744, 641], [696, 641]]}, {"transcription": "17", "points": [[696, 640], [742, 640], [742, 685], [696, 685]]}, {"transcription": "16", "points": [[697, 686], [745, 686], [745, 732], [697, 732]]}, {"transcription": "15", "points": [[633, 227], [681, 227], [681, 272], [633, 272]]}, {"transcription": "14", "points": [[633, 274], [682, 274], [682, 318], [633, 318]]}, {"transcription": "12A", "points": [[635, 321], [682, 321], [682, 363], [635, 363]]}, {"transcription": "12", "points": [[635, 368], [683, 368], [683, 413], [635, 413]]}, {"transcription": "11", "points": [[637, 414], [683, 414], [683, 456], [637, 456]]}, {"transcription": "10", "points": [[637, 460], [685, 460], [685, 503], [637, 503]]}, {"transcription": "9", "points": [[638, 506], [685, 506], [685, 550], [638, 550]]}, {"transcription": "7", "points": [[638, 554], [685, 554], [685, 597], [638, 597]]}, {"transcription": "5", "points": [[638, 599], [687, 599], [687, 643], [638, 643]]}, {"transcription": "3", "points": [[641, 646], [688, 646], [688, 689], [641, 689]]}, {"transcription": "1", "points": [[640, 691], [687, 691], [687, 738], [640, 738]]}, {"transcription": "empty", "points": [[691, 229], [736, 229], [736, 272], [691, 272]]}, {"transcription": "empty", "points": [[747, 230], [792, 230], [792, 272], [747, 272]]}, {"transcription": "empty", "points": [[748, 275], [792, 275], [792, 318], [748, 318]]}, {"transcription": "empty", "points": [[748, 321], [794, 321], [794, 363], [748, 363]]}, {"transcription": "empty", "points": [[748, 366], [794, 366], [794, 408], [748, 408]]}, {"transcription": "empty", "points": [[748, 412], [795, 412], [795, 454], [748, 454]]}, {"transcription": "empty", "points": [[751, 459], [796, 459], [796, 500], [751, 500]]}, {"transcription": "empty", "points": [[750, 503], [797, 503], [797, 545], [750, 545]]}, {"transcription": "empty", "points": [[752, 548], [797, 548], [797, 591], [752, 591]]}, {"transcription": "empty", "points": [[751, 593], [798, 593], [798, 636], [751, 636]]}, {"transcription": "empty", "points": [[752, 638], [798, 638], [798, 681], [752, 681]]}, {"transcription": "empty", "points": [[753, 684], [800, 684], [800, 728], [753, 728]]}]
141.jpg	[{"transcription": "3", "points": [[960, 300], [1081, 300], [1081, 415], [960, 415]]}, {"transcription": "2", "points": [[817, 306], [940, 306], [940, 418], [817, 418]]}, {"transcription": "1", "points": [[675, 312], [799, 312], [799, 423], [675, 423]]}, {"transcription": "G", "points": [[534, 312], [654, 312], [654, 427], [534, 427]]}, {"transcription": "call", "points": [[952, 421], [1069, 421], [1069, 526], [952, 526]]}, {"transcription": "alarm", "points": [[814, 427], [929, 427], [929, 533], [814, 533]]}, {"transcription": "open", "points": [[679, 427], [797, 427], [797, 538], [679, 538]]}, {"transcription": "close", "points": [[543, 432], [660, 432], [660, 543], [543, 543]]}]
143.jpg	[{"transcription": "keyhole", "points": [[176, 42], [221, 42], [221, 76], [176, 76]]}, {"transcription": "keyhole", "points": [[262, 2], [306, 2], [306, 37], [262, 37]]}, {"transcription": "alarm", "points": [[244, 64], [294, 64], [294, 107], [244, 107]]}, {"transcription": "5", "points": [[267, 111], [321, 111], [321, 157], [267, 157]]}, {"transcription": "4", "points": [[298, 167], [354, 167], [354, 216], [298, 216]]}, {"transcription": "3", "points": [[330, 226], [390, 226], [390, 287], [330, 287]]}, {"transcription": "2", "points": [[371, 294], [440, 294], [440, 360], [371, 360]]}, {"transcription": "1", "points": [[411, 375], [486, 375], [486, 450], [411, 450]]}]
144.jpg	[{"transcription": "led", "points": [[81, 418], [253, 418], [253, 540], [81, 540]]}, {"transcription": "1", "points": [[324, 451], [380, 451], [380, 507], [324, 507]]}, {"transcription": "2", "points": [[411, 450], [470, 450], [470, 507], [411, 507]]}, {"transcription": "3", "points": [[498, 451], [553, 451], [553, 504], [498, 504]]}, {"transcription": "4", "points": [[586, 448], [642, 448], [642, 507], [586, 507]]}, {"transcription": "5", "points": [[673, 453], [727, 453], [727, 504], [673, 504]]}, {"transcription": "6", "points": [[762, 450], [816, 450], [816, 504], [762, 504]]}, {"transcription": "text", "points": [[857, 443], [952, 443], [952, 520], [857, 520]]}]
145.jpg	[{"transcription": "alarm", "points": [[575, 32], [664, 32], [664, 127], [575, 127]]}, {"transcription": "call", "points": [[1000, 40], [1080, 40], [1080, 132], [1000, 132]]}, {"transcription": "L", "points": [[571, 185], [666, 185], [666, 277], [571, 277]]}, {"transcription": "P1", "points": [[579, 327], [663, 327], [663, 411], [579, 411]]}, {"transcription": "P2", "points": [[582, 460], [667, 460], [667, 543], [582, 543]]}, {"transcription": "P3", "points": [[586, 584], [664, 584], [664, 664], [586, 664]]}, {"transcription": "open", "points": [[583, 707], [658, 707], [658, 768], [583, 768]]}, {"transcription": "close", "points": [[957, 656], [1017, 656], [1017, 715], [957, 715]]}]
146.jpg	[{"transcription": "CH", "points": [[475, 250], [579, 250], [579, 352], [475, 352]]}, {"transcription": "alarm", "points": [[467, 517], [543, 517], [543, 587], [467, 587]]}, {"transcription": "open", "points": [[479, 599], [552, 599], [552, 667], [479, 667]]}, {"transcription": "close", "points": [[576, 590], [644, 590], [644, 653], [576, 653]]}, {"transcription": "8", "points": [[779, 208], [864, 208], [864, 291], [779, 291]]}, {"transcription": "7", "points": [[784, 308], [864, 308], [864, 387], [784, 387]]}, {"transcription": "6", "points": [[785, 402], [863, 402], [863, 476], [785, 476]]}, {"transcription": "5", "points": [[788, 488], [863, 488], [863, 559], [788, 559]]}, {"transcription": "4", "points": [[682, 217], [763, 217], [763, 303], [682, 303]]}, {"transcription": "3", "points": [[684, 315], [764, 315], [764, 394], [684, 394]]}, {"transcription": "2", "points": [[691, 408], [770, 408], [770, 483], [691, 483]]}, {"transcription": "G", "points": [[694, 493], [770, 493], [770, 564], [694, 564]]}, {"transcription": "B3", "points": [[702, 580], [772, 580], [772, 641], [702, 641]]}, {"transcription": "B2", "points": [[791, 571], [863, 571], [863, 635], [791, 635]]}, {"transcription": "B1", "points": [[882, 564], [954, 564], [954, 629], [882, 629]]}]
148.jpg	[{"transcription": "6", "points": [[1539, 348], [1667, 348], [1667, 483], [1539, 483]]}, {"transcription": "5", "points": [[1536, 518], [1670, 518], [1670, 649], [1536, 649]]}, {"transcription": "4", "points": [[1540, 685], [1666, 685], [1666, 811], [1540, 811]]}, {"transcription": "3", "points": [[1539, 847], [1669, 847], [1669, 974], [1539, 974]]}, {"transcription": "2", "points": [[1539, 1008], [1666, 1008], [1666, 1141], [1539, 1141]]}, {"transcription": "s1", "points": [[1537, 1164], [1666, 1164], [1666, 1294], [1537, 1294]]}, {"transcription": "empty", "points": [[1690, 361], [1803, 361], [1803, 482], [1690, 482]]}, {"transcription": "empty", "points": [[1684, 527], [1809, 527], [1809, 651], [1684, 651]]}, {"transcription": "empty", "points": [[1681, 689], [1805, 689], [1805, 815], [1681, 815]]}, {"transcription": "empty", "points": [[1683, 854], [1803, 854], [1803, 971], [1683, 971]]}, {"transcription": "empty", "points": [[1681, 1009], [1800, 1009], [1800, 1130], [1681, 1130]]}, {"transcription": "empty", "points": [[1676, 1173], [1795, 1173], [1795, 1290], [1676, 1290]]}, {"transcription": "empty", "points": [[1540, 1496], [1650, 1496], [1650, 1613], [1540, 1613]]}, {"transcription": "empty", "points": [[1819, 1496], [1933, 1496], [1933, 1613], [1819, 1613]]}, {"transcription": "empty", "points": [[2097, 1497], [2203, 1497], [2203, 1599], [2097, 1599]]}, {"transcription": "open", "points": [[1398, 1495], [1517, 1495], [1517, 1611], [1398, 1611]]}, {"transcription": "close", "points": [[1679, 1495], [1800, 1495], [1800, 1615], [1679, 1615]]}, {"transcription": "call", "points": [[1959, 1488], [2080, 1488], [2080, 1613], [1959, 1613]]}, {"transcription": "alarm", "points": [[1107, 1496], [1241, 1496], [1241, 1624], [1107, 1624]]}, {"transcription": "empty", "points": [[1254, 1499], [1376, 1499], [1376, 1617], [1254, 1617]]}]
150.jpg	[{"transcription": "23", "points": [[665, 114], [751, 114], [751, 199], [665, 199]]}, {"transcription": "22", "points": [[810, 208], [899, 208], [899, 303], [810, 303]]}, {"transcription": "21", "points": [[666, 215], [752, 215], [752, 301], [666, 301]]}, {"transcription": "20", "points": [[810, 316], [897, 316], [897, 397], [810, 397]]}, {"transcription": "19", "points": [[667, 316], [754, 316], [754, 403], [667, 403]]}, {"transcription": "18", "points": [[810, 419], [901, 419], [901, 506], [810, 506]]}, {"transcription": "17", "points": [[670, 424], [754, 424], [754, 508], [670, 508]]}, {"transcription": "16", "points": [[816, 526], [901, 526], [901, 608], [816, 608]]}, {"transcription": "15", "points": [[670, 523], [757, 523], [757, 609], [670, 609]]}, {"transcription": "14", "points": [[813, 627], [902, 627], [902, 715], [813, 715]]}, {"transcription": "13", "points": [[669, 626], [758, 626], [758, 711], [669, 711]]}]
151.jpg	[{"transcription": "9", "points": [[629, 186], [664, 186], [664, 221], [629, 221]]}, {"transcription": "8", "points": [[631, 231], [665, 231], [665, 265], [631, 265]]}, {"transcription": "7", "points": [[632, 277], [663, 277], [663, 309], [632, 309]]}, {"transcription": "6", "points": [[630, 319], [663, 319], [663, 353], [630, 353]]}, {"transcription": "5", "points": [[631, 359], [664, 359], [664, 394], [631, 394]]}, {"transcription": "3", "points": [[632, 402], [663, 402], [663, 434], [632, 434]]}, {"transcription": "2", "points": [[631, 444], [667, 444], [667, 476], [631, 476]]}, {"transcription": "GF", "points": [[633, 480], [664, 480], [664, 515], [633, 515]]}, {"transcription": "alarm", "points": [[593, 526], [623, 526], [623, 559], [593, 559]]}, {"transcription": "open", "points": [[634, 530], [664, 530], [664, 561], [634, 561]]}, {"transcription": "close", "points": [[674, 533], [706, 533], [706, 563], [674, 563]]}, {"transcription": "empty", "points": [[572, 572], [602, 572], [602, 604], [572, 604]]}, {"transcription": "empty", "points": [[612, 575], [645, 575], [645, 611], [612, 611]]}, {"transcription": "empty", "points": [[654, 578], [687, 578], [687, 610], [654, 610]]}, {"transcription": "empty", "points": [[694, 578], [728, 578], [728, 614], [694, 614]]}]
152.jpg	[{"transcription": "B", "points": [[311, 236], [518, 236], [518, 342], [311, 342]]}, {"transcription": "stop", "points": [[332, 379], [520, 379], [520, 473], [332, 473]]}, {"transcription": "blur", "points": [[513, 411], [670, 411], [670, 503], [513, 503]]}, {"transcription": "blur", "points": [[344, 454], [520, 454], [520, 541], [344, 541]]}, {"transcription": "blur", "points": [[515, 211], [692, 211], [692, 316], [515, 316]]}]
